"Категория";"URL категории";"Товар";"Вариант";"Описание";"Цена";"URL";"Изображение";"Артикул";"Количество";"Активность";"Заголовок [SEO]";"Ключевые слова [SEO]";"Описание [SEO]";"Старая цена";"Рекомендуемый";"Новый";"Сортировка";"Вес";"Связанные артикулы";"Смежные категории";"Ссылка на товар";"Валюта";"Свойства";"id";
"Удилища/Спиннинговые";"fishing-rods/spinning";"Спиннинг штекерный Globe Water Force 3.9 м";;"<strong>Производитель</strong>: Globe<br /><strong>Длина</strong>: 3.9 м<br /><strong>Количество колен</strong>: 3<br /><strong>Тест</strong>: 150 - 250 гр<br /><strong>атериал</strong>: Стеклопластик<br /><strong>Конструкция</strong>: Штекерная";"800";"spinning-shtekernyy-globe-water-force-3-9-m";"spinning-globe-water-force.png";"CN32";"-1";"1";"Купить Спиннинг штекерный Globe Water Force 3.9 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Спиннинг штекерный Globe Water Force 3.9 м купить, CN32, Спиннинг, штекерный, Globe, Water, Force, 3.9 м";"Производитель: Globe Длина: 3.9 м личество колен: 3 Тест: 150 - 250 гр атериал: Стеклопластик Конструкция: Штекерная";;"0";"0";"43";0,635;"";;;RUR;"Конструкция=[type=assortmentCheckBox value=Штекерная product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=GLOBE product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";32;
"Удилища/Спиннинговые";"fishing-rods/spinning";"Спиннинг штекерный Globe Water Force 3.6 м";;"<strong>Производитель</strong>: Globe<br /><strong>Длина</strong>: 3.6 м<br /><strong>Количество колен</strong>: 3<br /><strong>Тест</strong>: 150 - 250 гр<br /><strong>атериал</strong>: Стеклопластик<br /><strong>Конструкция</strong>: Штекерная";"700";"spinning-shtekernyy-globe-water-force-3-6-m";"spinning-globe-water-force.png";"CN31";"-1";"1";"Купить Спиннинг штекерный Globe Water Force 3.6 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Спиннинг штекерный Globe Water Force 3.6 м купить, CN31, Спиннинг, штекерный, Globe, Water, Force, 3.6 м";"Производитель: Globe Длина: 3.6 м личество колен: 3 Тест: 150 - 250 гр атериал: Стеклопластик Конструкция: Штекерная";;"0";"0";"42";0,505;"";;;RUR;"Конструкция=[type=assortmentCheckBox value=Штекерная product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=GLOBE product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";31;
"Удилища/Спиннинговые";"fishing-rods/spinning";"Спиннинг штекерный Globe Water Force 2.7 м";;"<strong>Производитель</strong>: Globe<br /><strong>Длина</strong>: 2.7 м<br /><strong>Количество колен</strong>: 2<br /><strong>Тест</strong>: 150 - 250 гр<br /><strong>атериал</strong>: Стеклопластик<br /><strong>Конструкция</strong>: Штекерная";"600";"spinning-shtekernyy-globe-water-force-2-7-m";"spinning-globe-water-force.png";"CN30";"-1";"1";"Купить Спиннинг штекерный Globe Water Force 2.7 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Спиннинг штекерный Globe Water Force 2.7 м купить, CN30, Спиннинг, штекерный, Globe, Water, Force, 2.7 м";"Производитель: Globe Длина: 2.7 м личество колен: 2 Тест: 150 - 250 гр атериал: Стеклопластик Конструкция: Штекерная";;"0";"0";"41";0,417;"";;;RUR;"Конструкция=[type=assortmentCheckBox value=Штекерная product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=GLOBE product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";30;
"Удилища/Спиннинговые";"fishing-rods/spinning";"Спиннинг штекерный Globe Water Force 2.4 м";;"<strong>Производитель</strong>: Globe<br /><strong>Длина</strong>: 2.4 м<br /><strong>Количество колен</strong>: 2<br /><strong>Тест</strong>: 150 - 250 гр<br /><strong>атериал</strong>: Стеклопластик<br /><strong>Конструкция</strong>: Штекерная";"550";"spinning-shtekernyy-globe-water-force-2-4-m";"spinning-globe-water-force.png";"CN29";"-1";"1";"Купить Спиннинг Globe Water Force 2.4 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Спиннинг штекерный Globe Water Force 2.4 м купить, CN29, Спиннинг, штекерный, Globe, Water, Force, 2.4 м";"Производитель: Globe Длина: 2.4 м личество колен: 2 Тест: 150 - 250 гр атериал: Стеклопластик Конструкция: Штекерная";;"0";"0";"40";0;"";;;RUR;"Конструкция=[type=assortmentCheckBox value=Штекерная product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=GLOBE product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";29;
"Удилища/Спиннинговые";"fishing-rods/spinning";"Спиннинг телескопический Libao Avenger Tele Spin 3.6 м";;"<strong>Libao Avenger Tele Spin</strong> - недорогое спиннинговое телескопическое удилище. Бланк изготовлен из графита, позволяя удилищу гасить рывки крупных рыб. Лайтовое удилище обладает средним строем, за счет чего рыболов легко сможет доставлять объемные приманки к осторожной рыбе. За счет телескопической конструкции, спиннинг занимает мало места при транспортировке, позволяет сложить его в рюкзак. Удилище имеет высококачественные sic-кольца, удобный катушкодержатель и пробковую рукоять. Спиннинг Libao Avenger Tele Spin без труда справится с объемными воблерами и тяжелым джигом.<br /><br /><strong>Протзводитель</strong>: Libao<br /><strong>Длина</strong>: 3.6 м<br /><strong>Количество колен</strong>: 8<br /><strong>Тест</strong>: 10 - 30 гр<br /><strong>Материал</strong>: карбон (углепластик)<br /><strong>Конструкция</strong>: телескопическая";"1420";"spinning-teleskopicheskiy-libao-avenger-tele-spin-3-6-m";"spinning-libao-avenger-tele-spin.png";"CN44";"-1";"1";"Купить Спиннинг телескопический Libao Avenger Tele Spin 3.6 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Спиннинг телескопический Libao Avenger Tele Spin 3.6 м купить, CN44, Спиннинг, телескопический, Libao, Avenger, Tele, Spin, 3.6 м";"Libao Avenger Tele Spin - недорогое спиннинговое телескопическое удилище. Бланк изготовлен из графита, позволяя удилищу гасить рывки крупных рыб. Лайтовое удилище обладает средним строем, за счет чего рыболов легко сможет доставлять объемные приманки";;"0";"0";"39";0,19;"";;;RUR;"Конструкция=[type=assortmentCheckBox value=Телескопическая product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";44;
"Удилища/Спиннинговые";"fishing-rods/spinning";"Спиннинг телескопический Libao Avenger Tele Spin 3.0 м";;"<strong>Libao Avenger Tele Spin</strong> - недорогое спиннинговое телескопическое удилище. Бланк изготовлен из графита, позволяя удилищу гасить рывки крупных рыб. Лайтовое удилище обладает средним строем, за счет чего рыболов легко сможет доставлять объемные приманки к осторожной рыбе. За счет телескопической конструкции, спиннинг занимает мало места при транспортировке, позволяет сложить его в рюкзак. Удилище имеет высококачественные sic-кольца, удобный катушкодержатель и пробковую рукоять. Спиннинг Libao Avenger Tele Spin без труда справится с объемными воблерами и тяжелым джигом.<br /><br /><strong>Протзводитель</strong>: Libao<br /><strong>Длина</strong>: 3.0 м<br /><strong>Количество колен</strong>: 7<br /><strong>Тест</strong>: 10 - 30 гр<br /><strong>Материал</strong>: карбон (углепластик)<br /><strong>Конструкция</strong>: телескопическая";"1280";"spinning-teleskopicheskiy-libao-avenger-tele-spin-3-0-m";"spinning-libao-avenger-tele-spin.png";"CN43";"-1";"1";"Купить Спиннинг телескопический Libao Avenger Tele Spin 3.0 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Спиннинг телескопический Libao Avenger Tele Spin 3.0 м купить, CN43, Спиннинг, телескопический, Libao, Avenger, Tele, Spin, 3.0 м";"Libao Avenger Tele Spin - недорогое спиннинговое телескопическое удилище. Бланк изготовлен из графита, позволяя удилищу гасить рывки крупных рыб. Лайтовое удилище обладает средним строем, за счет чего рыболов легко сможет доставлять объемные приманки";;"0";"0";"38";0,18;"";;;RUR;"Конструкция=[type=assortmentCheckBox value=Телескопическая product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";43;
"Удилища/Спиннинговые";"fishing-rods/spinning";"Спиннинг телескопический Libao Avenger Tele Spin 2.7 м";;"<strong>Libao Avenger Tele Spin</strong> - недорогое спиннинговое телескопическое удилище. Бланк изготовлен из графита, позволяя удилищу гасить рывки крупных рыб. Лайтовое удилище обладает средним строем, за счет чего рыболов легко сможет доставлять объемные приманки к осторожной рыбе. За счет телескопической конструкции, спиннинг занимает мало места при транспортировке, позволяет сложить его в рюкзак. Удилище имеет высококачественные sic-кольца, удобный катушкодержатель и пробковую рукоять. Спиннинг Libao Avenger Tele Spin без труда справится с объемными воблерами и тяжелым джигом.<br /><br /><strong>Протзводитель</strong>: Libao<br /><strong>Длина</strong>: 2.7 м<br /><strong>Количество колен</strong>: 6<br /><strong>Тест</strong>: 10 - 30 гр<br /><strong>Материал</strong>: карбон (углепластик)<br /><strong>Конструкция</strong>: телескопическая";"1130";"spinning-teleskopicheskiy-libao-avenger-tele-spin-2-7-m";"spinning-libao-avenger-tele-spin.png";"CN42";"-1";"1";"Купить Спиннинг телескопический Libao Avenger Tele Spin 2.7 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Спиннинг телескопический Libao Avenger Tele Spin 2.7 м купить, CN42, Спиннинг, телескопический, Libao, Avenger, Tele, Spin, 2.7 м";"Libao Avenger Tele Spin - недорогое спиннинговое телескопическое удилище. Бланк изготовлен из графита, позволяя удилищу гасить рывки крупных рыб. Лайтовое удилище обладает средним строем, за счет чего рыболов легко сможет доставлять объемные приманки";;"0";"0";"37";0,15;"";;;RUR;"Конструкция=[type=assortmentCheckBox value=Телескопическая product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";42;
"Удилища/Спиннинговые";"fishing-rods/spinning";"Спиннинг телескопический Libao Avenger Tele Spin 2.4 м";;"<strong>Libao Avenger Tele Spin</strong> - недорогое спиннинговое телескопическое удилище. Бланк изготовлен из графита, позволяя удилищу гасить рывки крупных рыб. Лайтовое удилище обладает средним строем, за счет чего рыболов легко сможет доставлять объемные приманки к осторожной рыбе. За счет телескопической конструкции, спиннинг занимает мало места при транспортировке, позволяет сложить его в рюкзак. Удилище имеет высококачественные sic-кольца, удобный катушкодержатель и пробковую рукоять. Спиннинг Libao Avenger Tele Spin без труда справится с объемными воблерами и тяжелым джигом.<br /><br /><strong>Протзводитель</strong>: Libao<br /><strong>Длина</strong>: 2.4 м<br /><strong>Количество колен</strong>: 6<br /><strong>Тест</strong>: 10 - 30 гр<br /><strong>Материал</strong>: карбон (углепластик)<br /><strong>Конструкция</strong>: телескопическая";"1030";"spinning-teleskopicheskiy-libao-avenger-tele-spin-2-4-m";"spinning-libao-avenger-tele-spin.png";"CN28";"-1";"1";"Купить Спиннинг телескопический Libao Avenger Tele Spin 2.4 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Спиннинг телескопический Libao Avenger Tele Spin 2.4 м купить, CN28, Спиннинг, телескопический, Libao, Avenger, Tele, Spin, 2.4 м";"Libao Avenger Tele Spin - недорогое спиннинговое телескопическое удилище. Бланк изготовлен из графита, позволяя удилищу гасить рывки крупных рыб. Лайтовое удилище обладает средним строем, за счет чего рыболов легко сможет доставлять объемные приманки";;"0";"0";"36";0,15;"";;;RUR;"Конструкция=[type=assortmentCheckBox value=Телескопическая product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";28;
"Удилища/Спиннинговые";"fishing-rods/spinning";"Спиннинг телескопический Libao Avenger Tele Spin 2.1 м";;"<strong>Libao Avenger Tele Spin</strong> - недорогое спиннинговое телескопическое удилище. Бланк изготовлен из графита, позволяя удилищу гасить рывки крупных рыб. Лайтовое удилище обладает средним строем, за счет чего рыболов легко сможет доставлять объемные приманки к осторожной рыбе. За счет телескопической конструкции, спиннинг занимает мало места при транспортировке, позволяет сложить его в рюкзак. Удилище имеет высококачественные sic-кольца, удобный катушкодержатель и пробковую рукоять. Спиннинг Libao Avenger Tele Spin без труда справится с объемными воблерами и тяжелым джигом.<br /><br /><strong>Протзводитель</strong>: Libao<br /><strong>Длина</strong>: 2.1 м<br /><strong>Количество колен</strong>: 5<br /><strong>Тест</strong>: 10 - 30 гр<br /><strong>Материал</strong>: карбон (углепластик)<br /><strong>Конструкция</strong>: телескопическая";"930";"spinning-teleskopicheskiy-libao-avenger-tele-spin-2-1-m";"spinning-libao-avenger-tele-spin.png";"CN41";"-1";"1";"Купить Спиннинг телескопический Libao Avenger Tele Spin 2.1 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Спиннинг телескопический Libao Avenger Tele Spin 2.1 м купить, CN41, Спиннинг, телескопический, Libao, Avenger, Tele, Spin, 2.1 м";"Libao Avenger Tele Spin - недорогое спиннинговое телескопическое удилище. Бланк изготовлен из графита, позволяя удилищу гасить рывки крупных рыб. Лайтовое удилище обладает средним строем, за счет чего рыболов легко сможет доставлять объемные приманки";;"0";"0";"35";0,15;"";;;RUR;"Конструкция=[type=assortmentCheckBox value=Телескопическая product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";41;
"Удилища/Спиннинговые";"fishing-rods/spinning";"Спиннинг телескопический Globe Spin Master 2.7 м";;"<strong>Производитель</strong>: Globe<br /><strong>Материал</strong>: Карбон<br /><strong>Тест</strong>: 10 - 30 гр<br /><strong>Длина</strong>: 2709 см<br /><strong>Кольца</strong>: есть, SIC<br /><strong>Конструкция</strong>: Телескопическая";"880";"spinning-teleskopicheskiy-globe-spin-master-2-7-m";"spinning-carbon-globe-spin-master-2-7m.jpg";"CN27";"-1";"1";"Купить Спиннинг телескопический Globe Spin Master 2.7 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Спиннинг телескопический Globe Spin Master 2.7 м купить, CN27, Спиннинг, телескопический, Globe, Spin, Master, 2.7 м";"Производитель: Globe Материал: Карбон Тест: 10 - 30 гр Длина: 2709 см Кольца: есть, SIC Конструкция: Телескопическая";;"0";"0";"33";0;"";;;RUR;"Конструкция=[type=assortmentCheckBox value=Телескопическая product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=GLOBE product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";27;
"Удилища/Спиннинговые";"fishing-rods/spinning";"Спиннинг телескопический Globe Spin Master 2.4 м";;"<strong>Производитель</strong>: Globe<br /><strong>Материал</strong>: Карбон<br /><strong>Тест</strong>: 10 - 30 гр<br /><strong>Длина</strong>: 2408 см<br /><strong>Кольца</strong>: есть, SIC<br /><strong>Конструкция</strong>: Телескопическая";"800";"spinning-teleskopicheskiy-globe-spin-master-2-4-m";"spinning-carbon-globe-spin-master-2-4m.jpg";"CN26";"-1";"1";"Купить Спиннинг телескопический Globe Spin Master 2.4 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Спиннинг телескопический Globe Spin Master 2.4 м купить, CN26, Спиннинг, телескопический, Globe, Spin, Master, 2.4 м";"Производитель: Globe Материал: Карбон Тест: 10 - 30 гр Длина: 2408 см Кольца: есть, SIC Конструкция: Телескопическая";;"0";"0";"32";0;"";;;RUR;"Конструкция=[type=assortmentCheckBox value=Телескопическая product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=GLOBE product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";26;
"Удилища/Спиннинговые";"fishing-rods/spinning";"Спиннинг телескопический Globe Spin Master 2.1 м";;"<strong>Производитель</strong>: Globe<br /><strong>Материал</strong>: Карбон<br /><strong>Тест</strong>: 10 - 30 гр<br /><strong>Длина</strong>: 2107 см<br /><strong>Кольца</strong>: есть, SIC<br /><strong>Конструкция</strong>: Телескопическая";"750";"spinning-teleskopicheskiy-globe-spin-master-2-1-m";"spinning-carbon-globe-spin-master-2-1m.jpg";"CN25";"-1";"1";"Купить Спиннинг телескопический Globe Spin Master 2.1 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Спиннинг телескопический Globe Spin Master 2.1 м купить, CN25, Спиннинг, телескопический, Globe, Spin, Master, 2.1 м";"Производитель: Globe Материал: Карбон Тест: 10 - 30 гр Длина: 2107 см Кольца: есть, SIC Конструкция: Телескопическая";;"0";"0";"31";0,12;"";;;RUR;"Конструкция=[type=assortmentCheckBox value=Телескопическая product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=GLOBE product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";25;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Libao LOTUS 200 4BB";;"Катушка Lotus 200 2BB от производителя Libao, сделанная из пластикового корпуса и пластиковой шпули. Катушка оснащена антириверсом, передним фрикционным тормозом. Складная ручка.<br /><br /><strong>Производитель</strong>: Libao<br /><strong>Подшипников:&nbsp;</strong>4<br /><strong>Размер шпули</strong>: 2000<br /><strong>Емкость шпули</strong>: 0.20 - 200 мм - м<br /><strong>Фрикцион</strong>: передний<br /><strong>Передаточное число</strong>: 5.2:1<br /><strong>Материал катушки</strong>: пластиковая<br /><strong>Материал шпули</strong>: пластиковая<br /><strong>Ручка</strong>: складная";"190";"katushka-libao-lotus-200-4bb";"lotus-2-bb.png|lotus-2-bb-ot-s.png";"CN119";"-1";"1";"Купить Катушка Libao LOTUS 200 4BB у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Libao LOTUS 200 4BB купить, CN119, Катушка, Libao, LOTUS, 200 4BB";"Катушка Lotus 200 2BB от производителя Libao, сделанная из пластикового корпуса и пластиковой шпули. Катушка оснащена антириверсом, передним фрикционным тормозом";;"0";"0";"30";0;"";2;;RUR;"Фрикцион=[type=assortmentCheckBox value=Передний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";119;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Libao LOTUS 200 3BB";;"Катушка Lotus 200 2BB от производителя Libao, сделанная из пластикового корпуса и пластиковой шпули. Катушка оснащена антириверсом, передним фрикционным тормозом. Складная ручка.<br /><br /><strong>Производитель</strong>: Libao<br /><strong>Подшипников:&nbsp;</strong>3<br /><strong>Размер шпули</strong>: 2000<br /><strong>Емкость шпули</strong>: 0.20 - 200 мм - м<br /><strong>Фрикцион</strong>: передний<br /><strong>Передаточное число</strong>: 5.2:1<br /><strong>Материал катушки</strong>: пластиковая<br /><strong>Материал шпули</strong>: пластиковая<br /><strong>Ручка</strong>: складная";"180";"katushka-libao-lotus-200-3bb";"lotus-2-bb.png|lotus-2-bb-ot-s.png";"CN118";"-1";"1";"Купить Катушка Libao LOTUS 200 3BB у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Libao LOTUS 200 3BB купить, CN118, Катушка, Libao, LOTUS, 200 3BB";"Катушка Lotus 200 2BB от производителя Libao, сделанная из пластикового корпуса и пластиковой шпули. Катушка оснащена антириверсом, передним фрикционным тормозом";;"0";"0";"29";0;"";2;;RUR;"Фрикцион=[type=assortmentCheckBox value=Передний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";118;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Libao LOTUS 200 2BB";;"Катушка Lotus 200 2BB от производителя Libao, сделанная из пластикового корпуса и пластиковой шпули. Катушка оснащена антириверсом, передним фрикционным тормозом. Складная ручка.<br /><br /><strong>Производитель</strong>: Libao<br /><strong>Подшипников:&nbsp;</strong>2<br /><strong>Размер шпули</strong>: 2000<br /><strong>Емкость шпули</strong>: 0.20 - 200 мм - м<br /><strong>Фрикцион</strong>: передний<br /><strong>Передаточное число</strong>: 5.2:1<br /><strong>Материал катушки</strong>: пластиковая<br /><strong>Материал шпули</strong>: пластиковая<br /><strong>Ручка</strong>: складная";"170";"katushka-libao-lotus-200-2bb";"lotus-2-bb.png|lotus-2-bb-ot-s.png";"CN116";"-1";"1";"Купить Катушка Libao LOTUS 200 2BB у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Libao LOTUS 200 2BB купить, CN116, Катушка, Libao, LOTUS, 200 2BB";"Катушка Lotus 200 2BB от производителя Libao, сделанная из пластикового корпуса и пластиковой шпули. Катушка оснащена антириверсом, передним фрикционным тормозом";;"0";"0";"27";0;"";2;;RUR;"Фрикцион=[type=assortmentCheckBox value=Передний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";116;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Libao LOTUS 200 1BB";;"Катушка Lotus 200 1BB от производителя Libao, сделанная из пластикового корпуса и пластиковой шпули. Катушка оснащена антириверсом, передним фрикционным тормозом. Складная ручка.<br /><br /><strong>Производитель</strong>: Libao<br /><strong>Подшипников:&nbsp;</strong>1<br /><strong>Размер шпули</strong>: 2000<br /><strong>Емкость шпули</strong>: 0.20 - 200 мм - м<br /><strong>Фрикцион</strong>: передний<br /><strong>Передаточное число</strong>: 5.2:1<br /><strong>Материал катушки</strong>: пластиковая<br /><strong>Материал шпули</strong>: пластиковая<br /><strong>Ручка</strong>: складная";"160";"katushka-libao-lotus-200-1bb";"lotus-1-bb.png";"CN24";"-1";"1";"Купить Катушка Libao LOTUS 200 1BB у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Libao LOTUS 200 1BB купить, CN24, Катушка, Libao, LOTUS, 200 1BB";"Катушка Lotus 200 1BB от производителя Libao, сделанная из пластикового корпуса и пластиковой шпули. Катушка оснащена антириверсом, передним фрикционным тормозом";;"0";"0";"26";0;"";2;;RUR;"Фрикцион=[type=assortmentCheckBox value=Передний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";24;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Cobra CB 640A";;"<strong>COBRA CB 640А -&nbsp;</strong>катушка, имеющая задний фрикцион. Катушка оборудована алюминиевой шпулей 3000, типа ""LONG CAST"". Вместительность&nbsp; шпули равняется - 0,25/200, 0,3/150, 0,4/100. Катушка оборудована шестью подшипниками. Передаточное число равно 5,1:1.&nbsp;&nbsp; Имеется антиреверс. В комплекте поставляется сменная шпуля из пластика. Катушку можно устанавливать как под праворуких, так и под леворуких рыболовов.&nbsp; Масса катушки составляет 253 грамма.";"290";"katushka-cobra-cb-640a";"no-img.jpg";"CN23";"-1";"1";"Купить Катушка Cobra CB 640A у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Cobra CB 640A купить, CN23, Катушка, Cobra, CB 640A";"COBRA CB 640А -катушка, имеющая задний фрикцион. Катушка оборудована алюминиевой шпулей 3000, типа LONG CAST. Вместительность шпули равняется - 0,25/200, 0,3/150, 0,4/100";;"0";"0";"25";0;"";;;RUR;"Фрикцион=[type=assortmentCheckBox value=Задний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=COBRA product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";23;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Cobra CB 640";;"<strong>COBRA CB 640 - </strong>катушка, имеющая задний фрикцион. Катушка оборудована пластиковой шпулей 3000, типа ""LONG CAST"". Вместительность шпули равняется - 0,25/200, 0,3/150, 0,4/100. Катушка оборудована шестью подшипниками. Передаточное число равно 5,1:1. Имеется антиреверс. Катушку можно устанавливать как под праворуких, так и под леворуких рыболовов.<br /><br /><strong>Производитель</strong>: Cobra<br /><strong>Подшипников</strong>: 6<br /><strong>Размер шпули</strong>: 3000<br /><strong>Емкость шпули</strong>: 0.3 - 150 мм - м<br /><strong>Фрикцион</strong>: задний<br /><strong>Передаточное число</strong>: 5.1:1<br /><strong>Материал катушки</strong>: графитовая<br /><strong>Материал основной шпули</strong>: пластиковая<br /><strong>Ручка</strong>: складная<br /><strong>Запасная шпуля</strong>: отсутствует";"240";"katushka-cobra-cb-640";"cobra-cb-640.png|cobra-cb-640-ot-s.png";"CN22";"-1";"1";"Купить Катушка Cobra CB 640 у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Cobra CB 640 купить, CN22, Катушка, Cobra, CB 640";"COBRA CB 640 - катушка, имеющая задний фрикцион. Катушка оборудована пластиковой шпулей 3000, типа LONG CAST. Вместительность шпули равняется - 0,25/200, 0,3/150, 0,4/100";;"0";"0";"24";0;"";;;RUR;"Фрикцион=[type=assortmentCheckBox value=Задний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=COBRA product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";22;
